driver,race,stint,compound,stint_length,avg_lap_time
SAI,Spanish Grand Prix,2.0,MEDIUM,25.0,82.92159677419355
SAI,Spanish Grand Prix,3.0,HARD,30.0,79.04245283018868
SAI,Spanish Grand Prix,3.0,MEDIUM,13.0,87.30991666666667
SAI,Spanish Grand Prix,4.0,SOFT,24.0,86.9629
SAI,São Paulo Grand Prix,1.0,INTERMEDIATE,26.0,85.70255999999999
SAI,São Paulo Grand Prix,1.0,MEDIUM,16.0,76.7168
SAI,São Paulo Grand Prix,2.0,INTERMEDIATE,2.0,102.131
SAI,São Paulo Grand Prix,2.0,SOFT,18.0,76.337
SAI,São Paulo Grand Prix,3.0,INTERMEDIATE,6.0,90.97
SAI,São Paulo Grand Prix,3.0,MEDIUM,16.0,75.49813333333333
SAI,São Paulo Grand Prix,3.0,SOFT,27.0,78.65831818181817
SAI,São Paulo Grand Prix,4.0,MEDIUM,24.0,75.98534782608695
SAI,São Paulo Grand Prix,4.0,SOFT,24.0,74.44541666666667
SAI,São Paulo Grand Prix,5.0,SOFT,23.0,74.83431578947369
SAI,United States Grand Prix,1.0,MEDIUM,20.0,101.52970967741935
SAI,United States Grand Prix,2.0,HARD,35.0,98.65673529411765
SAI,United States Grand Prix,2.0,MEDIUM,17.0,101.5485
SAI,United States Grand Prix,3.0,HARD,21.0,100.69015
SAR,Abu Dhabi Grand Prix,1.0,MEDIUM,15.0,91.86515384615385
SAR,Abu Dhabi Grand Prix,2.0,HARD,25.0,90.83425
SAR,Abu Dhabi Grand Prix,3.0,HARD,17.0,89.0400625
SAR,Australian Grand Prix,3.0,HARD,5.0,85.08633333333334
SAR,Australian Grand Prix,4.0,MEDIUM,27.0,84.51116666666667
SAR,Australian Grand Prix,5.0,HARD,23.0,82.7538
SAR,Austrian Grand Prix,2.0,MEDIUM,24.0,72.28266666666667
SAR,Austrian Grand Prix,3.0,HARD,28.0,71.72081481481482
SAR,Austrian Grand Prix,4.0,HARD,27.0,70.26988461538461
SAR,Austrian Grand Prix,4.0,MEDIUM,21.0,71.49405555555556
SAR,Azerbaijan Grand Prix,1.0,MEDIUM,7.0,109.331
SAR,Azerbaijan Grand Prix,2.0,HARD,40.0,107.95162857142857
SAR,Bahrain Grand Prix,1.0,SOFT,11.0,99.9896111111111
SAR,Bahrain Grand Prix,2.0,HARD,17.0,98.83425
SAR,Bahrain Grand Prix,2.0,SOFT,17.0,99.4344375
SAR,Bahrain Grand Prix,3.0,HARD,11.0,97.20516666666667
SAR,Bahrain Grand Prix,4.0,SOFT,16.0,96.79658620689655
SAR,Belgian Grand Prix,1.0,MEDIUM,7.0,111.41416666666667
SAR,Belgian Grand Prix,1.0,SOFT,7.0,115.22583333333334
SAR,Belgian Grand Prix,2.0,MEDIUM,15.0,112.90125
SAR,Belgian Grand Prix,3.0,HARD,20.0,108.5108947368421
SAR,Belgian Grand Prix,3.0,MEDIUM,9.0,112.147125
SAR,Belgian Grand Prix,4.0,SOFT,10.0,111.43455555555556
SAR,British Grand Prix,1.0,MEDIUM,28.0,94.20875
SAR,British Grand Prix,2.0,INTERMEDIATE,10.0,104.12633333333332
SAR,British Grand Prix,2.0,SOFT,23.0,92.16593333333334
SAR,British Grand Prix,3.0,SOFT,14.0,90.95607692307694
SAR,Canadian Grand Prix,1.0,INTERMEDIATE,23.0,93.0379090909091
SAR,Canadian Grand Prix,1.0,MEDIUM,6.0,79.4078
SAR,Chinese Grand Prix,1.0,SOFT,11.0,103.7992
SAR,Chinese Grand Prix,2.0,MEDIUM,8.0,102.22157142857144
SAR,Chinese Grand Prix,3.0,HARD,32.0,102.29512000000001
SAR,Dutch Grand Prix,1.0,MEDIUM,21.0,77.90315000000001
SAR,Dutch Grand Prix,1.0,SOFT,14.0,92.50815384615385
SAR,Dutch Grand Prix,2.0,HARD,40.0,76.7626923076923
SAR,Emilia Romagna Grand Prix,1.0,HARD,30.0,83.28613793103447
SAR,Emilia Romagna Grand Prix,2.0,MEDIUM,31.0,82.3834
SAR,Hungarian Grand Prix,1.0,MEDIUM,12.0,86.2369411764706
SAR,Hungarian Grand Prix,2.0,HARD,24.0,85.61242857142857
SAR,Hungarian Grand Prix,3.0,HARD,32.0,84.73006779661016
SAR,Hungarian Grand Prix,4.0,SOFT,6.0,81.73620000000001
SAR,Italian Grand Prix,1.0,MEDIUM,16.0,87.61216666666667
SAR,Italian Grand Prix,2.0,HARD,39.0,87.42951428571428
SAR,Japanese Grand Prix,2.0,HARD,20.0,101.5451052631579
SAR,Japanese Grand Prix,3.0,HARD,11.0,97.764
SAR,Japanese Grand Prix,3.0,MEDIUM,15.0,100.46283333333334
SAR,Japanese Grand Prix,4.0,MEDIUM,6.0,96.0562
SAR,Japanese Grand Prix,5.0,SOFT,11.0,95.671
SAR,Las Vegas Grand Prix,1.0,MEDIUM,14.0,100.631875
SAR,Las Vegas Grand Prix,2.0,HARD,35.0,98.97529032258065
SAR,Mexico City Grand Prix,1.0,MEDIUM,21.0,85.15777777777777
SAR,Mexico City Grand Prix,2.0,HARD,9.0,84.372625
SAR,Mexico City Grand Prix,3.0,MEDIUM,36.0,85.19305714285714
SAR,Miami Grand Prix,1.0,MEDIUM,10.0,94.50955555555555
SAR,Miami Grand Prix,2.0,HARD,40.0,93.56171153846154
SAR,Monaco Grand Prix,1.0,MEDIUM,19.0,80.39833333333334
SAR,Monaco Grand Prix,2.0,HARD,40.0,81.48307692307692
SAR,Monaco Grand Prix,3.0,MEDIUM,19.0,77.1268888888889
SAR,Monaco Grand Prix,3.0,SOFT,28.0,79.37007407407408
SAR,Monaco Grand Prix,4.0,INTERMEDIATE,24.0,98.34504347826088
SAR,Qatar Grand Prix,1.0,MEDIUM,12.0,91.5705
SAR,Qatar Grand Prix,2.0,MEDIUM,12.0,89.486
SAR,Qatar Grand Prix,3.0,HARD,13.0,88.73108333333333
SAR,Saudi Arabian Grand Prix,1.0,HARD,16.0,96.99546666666667
SAR,Saudi Arabian Grand Prix,1.0,MEDIUM,6.0,96.848
SAR,Saudi Arabian Grand Prix,2.0,HARD,40.0,95.29289473684211
SAR,Saudi Arabian Grand Prix,2.0,MEDIUM,32.0,95.59763333333333
SAR,Singapore Grand Prix,1.0,MEDIUM,18.0,101.325
SAR,Singapore Grand Prix,2.0,HARD,23.0,100.002
SAR,Singapore Grand Prix,3.0,MEDIUM,19.0,99.44666666666666
SAR,Spanish Grand Prix,1.0,MEDIUM,16.0,82.37953333333333
SAR,Spanish Grand Prix,1.0,SOFT,13.0,82.97441666666667
SAR,Spanish Grand Prix,2.0,HARD,18.0,81.02982352941177
SAR,Spanish Grand Prix,2.0,MEDIUM,19.0,82.12233333333333
SAR,Spanish Grand Prix,3.0,HARD,30.0,80.95515789473684
SAR,São Paulo Grand Prix,3.0,SOFT,14.0,77.7596923076923
SAR,São Paulo Grand Prix,4.0,SOFT,26.0,76.8972
SAR,São Paulo Grand Prix,5.0,SOFT,26.0,76.14848
SAR,United States Grand Prix,1.0,MEDIUM,10.0,104.45366666666668
SAR,United States Grand Prix,2.0,HARD,20.0,103.18115789473684
SAR,United States Grand Prix,3.0,MEDIUM,24.0,101.82665217391305
STR,Abu Dhabi Grand Prix,1.0,HARD,22.0,91.16945
STR,Abu Dhabi Grand Prix,1.0,MEDIUM,12.0,91.54583333333333
STR,Abu Dhabi Grand Prix,2.0,HARD,27.0,90.55390322580645
STR,Abu Dhabi Grand Prix,3.0,HARD,25.0,89.25695833333333
STR,Abu Dhabi Grand Prix,3.0,MEDIUM,19.0,89.77528125
STR,Australian Grand Prix,1.0,HARD,3.0,88.934
STR,Australian Grand Prix,1.0,MEDIUM,8.0,83.44244444444445
STR,Australian Grand Prix,2.0,HARD,40.0,82.7785
STR,Australian Grand Prix,3.0,HARD,20.0,83.72617647058824
STR,Australian Grand Prix,4.0,HARD,39.0,84.49356666666667
STR,Austrian Grand Prix,1.0,MEDIUM,30.0,72.05502222222222
STR,Austrian Grand Prix,2.0,HARD,19.0,71.86588235294118
STR,Austrian Grand Prix,2.0,MEDIUM,22.0,71.48583870967742
STR,Austrian Grand Prix,3.0,HARD,28.0,71.11515909090909
STR,Austrian Grand Prix,3.0,MEDIUM,24.0,70.26094736842106
STR,Austrian Grand Prix,4.0,HARD,17.0,69.758375
STR,Austrian Grand Prix,5.0,MEDIUM,17.0,68.9189375
STR,Azerbaijan Grand Prix,1.0,HARD,30.0,111.3418076923077
STR,Azerbaijan Grand Prix,1.0,MEDIUM,10.0,108.00733333333334
STR,Azerbaijan Grand Prix,2.0,HARD,40.0,107.90044444444445
STR,Azerbaijan Grand Prix,2.0,MEDIUM,16.0,109.36127272727272
STR,Azerbaijan Grand Prix,3.0,HARD,23.0,108.82376190476191
STR,Bahrain Grand Prix,1.0,SOFT,17.0,100.60219444444445
STR,Bahrain Grand Prix,2.0,HARD,17.0,98.04337931034482
STR,Bahrain Grand Prix,2.0,SOFT,19.0,100.09477777777778
STR,Bahrain Grand Prix,3.0,HARD,30.0,96.9179433962264
STR,Bahrain Grand Prix,3.0,MEDIUM,5.0,98.45325
STR,Bahrain Grand Prix,4.0,SOFT,12.0,98.42899999999999
STR,Belgian Grand Prix,1.0,MEDIUM,19.0,114.13692105263159
STR,Belgian Grand Prix,2.0,MEDIUM,32.0,110.62219999999999
STR,Belgian Grand Prix,2.0,SOFT,24.0,112.40839130434783
STR,Belgian Grand Prix,3.0,HARD,18.0,114.039
STR,British Grand Prix,1.0,MEDIUM,31.0,93.89569811320754
STR,British Grand Prix,2.0,INTERMEDIATE,12.0,102.95527272727273
STR,British Grand Prix,2.0,MEDIUM,15.0,97.74308333333333
STR,British Grand Prix,2.0,SOFT,24.0,92.1182857142857
STR,British Grand Prix,3.0,HARD,23.0,94.56704761904761
STR,British Grand Prix,3.0,MEDIUM,13.0,90.05391666666667
STR,British Grand Prix,4.0,MEDIUM,15.0,93.34349999999999
STR,Canadian Grand Prix,1.0,HARD,40.0,79.59871428571428
STR,Canadian Grand Prix,1.0,INTERMEDIATE,24.0,91.40539130434783
STR,Canadian Grand Prix,1.0,MEDIUM,10.0,78.82457142857142
STR,Canadian Grand Prix,2.0,HARD,15.0,78.7393
STR,Canadian Grand Prix,2.0,INTERMEDIATE,18.0,87.86835714285714
STR,Canadian Grand Prix,2.0,MEDIUM,24.0,78.1813125
STR,Canadian Grand Prix,3.0,HARD,40.0,77.88456896551725
STR,Chinese Grand Prix,1.0,SOFT,8.0,102.82528571428573
STR,Chinese Grand Prix,2.0,MEDIUM,11.0,101.8459
STR,Chinese Grand Prix,4.0,MEDIUM,8.0,102.21833333333332
STR,Chinese Grand Prix,5.0,HARD,26.0,100.4851
STR,Dutch Grand Prix,1.0,MEDIUM,29.0,77.46303571428572
STR,Dutch Grand Prix,1.0,SOFT,15.0,81.9146875
STR,Dutch Grand Prix,2.0,HARD,40.0,75.89082051282051
STR,Dutch Grand Prix,2.0,INTERMEDIATE,4.0,84.98
STR,Dutch Grand Prix,2.0,MEDIUM,22.0,77.08675
STR,Dutch Grand Prix,3.0,HARD,17.0,75.8795
STR,Dutch Grand Prix,3.0,SOFT,6.0,78.45
STR,Dutch Grand Prix,4.0,MEDIUM,17.0,77.70366666666666
STR,Dutch Grand Prix,5.0,SOFT,25.0,75.71513888888889
STR,Dutch Grand Prix,6.0,INTERMEDIATE,7.0,85.479
STR,Dutch Grand Prix,8.0,INTERMEDIATE,14.0,84.39783333333334
STR,Emilia Romagna Grand Prix,1.0,INTERMEDIATE,17.0,94.03376923076924
STR,Emilia Romagna Grand Prix,1.0,MEDIUM,37.0,82.6512
STR,Emilia Romagna Grand Prix,2.0,HARD,27.0,81.23256
STR,Emilia Romagna Grand Prix,2.0,MEDIUM,40.0,82.63227027027028
STR,French Grand Prix,1.0,MEDIUM,19.0,100.6915
STR,French Grand Prix,2.0,HARD,36.0,99.77316129032258
STR,Hungarian Grand Prix,1.0,SOFT,16.0,85.6973448275862
STR,Hungarian Grand Prix,2.0,HARD,29.0,85.3014347826087
STR,Hungarian Grand Prix,2.0,MEDIUM,32.0,84.95674576271188
STR,Hungarian Grand Prix,3.0,HARD,39.0,83.73146551724139
STR,Hungarian Grand Prix,3.0,SOFT,23.0,84.43475
STR,Italian Grand Prix,1.0,HARD,19.0,86.45182352941177
STR,Italian Grand Prix,1.0,MEDIUM,19.0,87.93954545454545
STR,Italian Grand Prix,2.0,HARD,34.0,86.99811111111111
STR,Italian Grand Prix,3.0,MEDIUM,14.0,84.27733333333333
STR,Italian Grand Prix,4.0,SOFT,2.0,82.232
STR,Japanese Grand Prix,1.0,SOFT,12.0,100.140875
STR,Japanese Grand Prix,2.0,MEDIUM,5.0,99.44874999999999
STR,Japanese Grand Prix,2.0,SOFT,10.0,99.012
STR,Japanese Grand Prix,2.0,WET,4.0,120.467
STR,Japanese Grand Prix,3.0,INTERMEDIATE,11.0,109.2627
STR,Japanese Grand Prix,3.0,MEDIUM,9.0,98.848875
STR,Japanese Grand Prix,4.0,HARD,11.0,97.5929
STR,Japanese Grand Prix,4.0,INTERMEDIATE,9.0,107.74549999999999
STR,Japanese Grand Prix,5.0,SOFT,18.0,96.6435294117647
STR,Las Vegas Grand Prix,1.0,MEDIUM,9.0,100.23714285714286
STR,Las Vegas Grand Prix,2.0,HARD,23.0,99.45969444444444
STR,Las Vegas Grand Prix,3.0,HARD,24.0,97.69565116279071
STR,Mexico City Grand Prix,1.0,MEDIUM,30.0,84.81580000000001
STR,Mexico City Grand Prix,2.0,HARD,40.0,82.26044736842105
STR,Mexico City Grand Prix,2.0,SOFT,22.0,84.58819047619048
STR,Mexico City Grand Prix,3.0,HARD,36.0,84.9928
STR,Mexico City Grand Prix,3.0,SOFT,30.0,83.81603571428572
STR,Miami Grand Prix,1.0,HARD,40.0,94.4868
STR,Miami Grand Prix,1.0,MEDIUM,11.0,94.18655555555556
STR,Miami Grand Prix,2.0,HARD,17.0,93.71192307692309
STR,Miami Grand Prix,2.0,MEDIUM,19.0,92.92144
STR,Miami Grand Prix,3.0,MEDIUM,29.0,92.68184
STR,Monaco Grand Prix,1.0,HARD,40.0,79.53484210526317
STR,Monaco Grand Prix,2.0,INTERMEDIATE,2.0,96.321
STR,Monaco Grand Prix,2.0,MEDIUM,40.0,81.15007894736841
STR,Monaco Grand Prix,3.0,HARD,7.0,78.42875000000001
STR,Monaco Grand Prix,3.0,INTERMEDIATE,21.0,95.71445
STR,Monaco Grand Prix,4.0,SOFT,28.0,78.45751851851853
STR,Qatar Grand Prix,2.0,HARD,5.0,92.229
STR,Qatar Grand Prix,2.0,MEDIUM,17.0,91.2433125
STR,Qatar Grand Prix,3.0,HARD,17.0,88.48825
STR,Qatar Grand Prix,4.0,MEDIUM,18.0,87.27429411764706
STR,Saudi Arabian Grand Prix,1.0,MEDIUM,13.0,96.65211538461539
STR,Saudi Arabian Grand Prix,2.0,HARD,37.0,96.89003448275862
STR,Singapore Grand Prix,1.0,HARD,26.0,100.04645833333335
STR,Singapore Grand Prix,1.0,INTERMEDIATE,34.0,122.06375000000001
STR,Singapore Grand Prix,2.0,MEDIUM,36.0,104.01853703703704
STR,Spanish Grand Prix,1.0,SOFT,16.0,84.54674358974358
STR,Spanish Grand Prix,2.0,MEDIUM,20.0,81.27422222222222
STR,Spanish Grand Prix,2.0,SOFT,22.0,83.96737931034482
STR,Spanish Grand Prix,3.0,HARD,32.0,79.80981034482758
STR,Spanish Grand Prix,3.0,MEDIUM,19.0,89.50129411764705
STR,Spanish Grand Prix,4.0,SOFT,19.0,88.1435
STR,São Paulo Grand Prix,1.0,MEDIUM,29.0,78.18772727272727
STR,São Paulo Grand Prix,2.0,MEDIUM,19.0,77.0245294117647
STR,São Paulo Grand Prix,3.0,SOFT,23.0,77.8785625
STR,São Paulo Grand Prix,4.0,MEDIUM,29.0,76.02892857142857
STR,São Paulo Grand Prix,5.0,SOFT,21.0,74.43216666666666
STR,United States Grand Prix,1.0,HARD,27.0,103.02382500000002
STR,United States Grand Prix,1.0,MEDIUM,15.0,104.04115384615385
STR,United States Grand Prix,2.0,MEDIUM,28.0,100.8891304347826
STR,United States Grand Prix,3.0,MEDIUM,16.0,100.33066666666667
TSU,Abu Dhabi Grand Prix,1.0,MEDIUM,21.0,91.29036
TSU,Abu Dhabi Grand Prix,2.0,HARD,36.0,90.21965934065933
TSU,Abu Dhabi Grand Prix,3.0,SOFT,20.0,90.74163157894736
TSU,Australian Grand Prix,1.0,MEDIUM,17.0,85.07813636363636
TSU,Australian Grand Prix,2.0,HARD,40.0,83.87320652173914
TSU,Australian Grand Prix,3.0,HARD,20.0,81.71094736842106
TSU,Austrian Grand Prix,1.0,HARD,25.0,72.26641666666667
TSU,Austrian Grand Prix,1.0,MEDIUM,20.0,71.9331052631579
TSU,Austrian Grand Prix,2.0,HARD,22.0,71.53357142857142
TSU,Austrian Grand Prix,2.0,MEDIUM,19.0,71.80111111111111
TSU,Austrian Grand Prix,3.0,HARD,26.0,71.57945
TSU,Austrian Grand Prix,4.0,HARD,19.0,70.86188888888888
TSU,Austrian Grand Prix,5.0,MEDIUM,27.0,70.7328076923077
TSU,Azerbaijan Grand Prix,1.0,MEDIUM,12.0,110.66665217391305
TSU,Azerbaijan Grand Prix,2.0,HARD,40.0,108.55662711864407
TSU,Azerbaijan Grand Prix,3.0,SOFT,15.0,108.00527272727273
TSU,Bahrain Grand Prix,1.0,SOFT,14.0,100.03848484848484
TSU,Bahrain Grand Prix,2.0,HARD,19.0,98.40871875
TSU,Bahrain Grand Prix,2.0,MEDIUM,13.0,99.60966666666667
TSU,Bahrain Grand Prix,3.0,HARD,22.0,97.17639393939393
TSU,Bahrain Grand Prix,3.0,SOFT,14.0,98.60976923076922
TSU,Bahrain Grand Prix,4.0,SOFT,20.0,97.54
TSU,Belgian Grand Prix,1.0,HARD,17.0,116.06246153846153
TSU,Belgian Grand Prix,1.0,MEDIUM,14.0,112.40619999999998
TSU,Belgian Grand Prix,2.0,MEDIUM,14.0,114.32517391304347
TSU,Belgian Grand Prix,2.0,SOFT,29.0,109.3582142857143
TSU,Belgian Grand Prix,3.0,SOFT,20.0,112.9143125
TSU,British Grand Prix,1.0,MEDIUM,26.0,94.28784
TSU,British Grand Prix,1.0,SOFT,13.0,94.49108333333334
TSU,British Grand Prix,2.0,HARD,17.0,93.19681250000001
TSU,British Grand Prix,2.0,INTERMEDIATE,10.0,103.67055555555555
TSU,British Grand Prix,2.0,SOFT,16.0,98.77673333333334
TSU,British Grand Prix,3.0,HARD,20.0,95.71883333333334
TSU,British Grand Prix,3.0,SOFT,20.0,91.97696296296297
TSU,British Grand Prix,4.0,SOFT,14.0,94.1797
TSU,Canadian Grand Prix,1.0,INTERMEDIATE,40.0,90.62673529411765
TSU,Canadian Grand Prix,1.0,MEDIUM,8.0,80.1707142857143
TSU,Canadian Grand Prix,2.0,HARD,37.0,78.90643103448276
TSU,Canadian Grand Prix,2.0,MEDIUM,26.0,80.98715789473685
TSU,Chinese Grand Prix,1.0,SOFT,7.0,103.53033333333333
TSU,Chinese Grand Prix,2.0,MEDIUM,12.0,102.58163636363638
TSU,Dutch Grand Prix,1.0,SOFT,15.0,77.85630434782608
TSU,Dutch Grand Prix,2.0,INTERMEDIATE,13.0,86.42742857142856
TSU,Dutch Grand Prix,2.0,MEDIUM,29.0,77.224
TSU,Dutch Grand Prix,3.0,HARD,39.0,76.69028947368422
TSU,Dutch Grand Prix,3.0,SOFT,40.0,76.97921212121211
TSU,Dutch Grand Prix,4.0,INTERMEDIATE,7.0,85.53
TSU,Dutch Grand Prix,6.0,INTERMEDIATE,14.0,85.2505
TSU,Emilia Romagna Grand Prix,1.0,INTERMEDIATE,17.0,94.035
TSU,Emilia Romagna Grand Prix,1.0,MEDIUM,11.0,82.2587
TSU,Emilia Romagna Grand Prix,2.0,HARD,40.0,82.41515384615384
TSU,Emilia Romagna Grand Prix,2.0,MEDIUM,40.0,82.01289743589744
TSU,French Grand Prix,1.0,MEDIUM,10.0,100.85422222222222
TSU,French Grand Prix,2.0,HARD,6.0,101.9582
TSU,Hungarian Grand Prix,1.0,MEDIUM,28.0,85.48062962962962
TSU,Hungarian Grand Prix,1.0,SOFT,12.0,85.9304375
TSU,Hungarian Grand Prix,2.0,HARD,40.0,84.81554166666666
TSU,Hungarian Grand Prix,2.0,MEDIUM,19.0,85.73933333333333
TSU,Hungarian Grand Prix,3.0,MEDIUM,25.0,84.49475
TSU,Hungarian Grand Prix,3.0,SOFT,17.0,85.2011875
TSU,Hungarian Grand Prix,4.0,SOFT,20.0,87.16099999999999
TSU,Italian Grand Prix,1.0,HARD,7.0,88.223
TSU,Italian Grand Prix,1.0,MEDIUM,18.0,87.8718125
TSU,Italian Grand Prix,2.0,HARD,28.0,87.22711538461539
TSU,Japanese Grand Prix,1.0,SOFT,11.0,100.10175
TSU,Japanese Grand Prix,2.0,MEDIUM,20.0,100.33670588235293
TSU,Japanese Grand Prix,2.0,SOFT,8.0,99.16766666666666
TSU,Japanese Grand Prix,2.0,WET,4.0,119.016
TSU,Japanese Grand Prix,3.0,HARD,22.0,98.56632352941176
TSU,Japanese Grand Prix,3.0,INTERMEDIATE,12.0,109.44545454545455
TSU,Japanese Grand Prix,4.0,HARD,30.0,97.34634482758621
TSU,Japanese Grand Prix,4.0,INTERMEDIATE,8.0,107.50699999999999
TSU,Las Vegas Grand Prix,1.0,MEDIUM,9.0,99.8995
TSU,Las Vegas Grand Prix,1.0,SOFT,9.0,102.57566666666666
TSU,Las Vegas Grand Prix,2.0,HARD,19.0,99.06676470588235
TSU,Las Vegas Grand Prix,2.0,MEDIUM,10.0,100.28888888888889
TSU,Las Vegas Grand Prix,3.0,HARD,25.0,98.71070731707317
TSU,Mexico City Grand Prix,1.0,MEDIUM,8.0,84.867
TSU,Mexico City Grand Prix,1.0,SOFT,28.0,84.8744074074074
TSU,Mexico City Grand Prix,2.0,HARD,23.0,83.993
TSU,Mexico City Grand Prix,2.0,MEDIUM,20.0,84.09689473684212
TSU,Mexico City Grand Prix,3.0,HARD,37.0,85.92558333333334
TSU,Miami Grand Prix,1.0,HARD,35.0,93.422
TSU,Miami Grand Prix,1.0,MEDIUM,27.0,94.8069090909091
TSU,Miami Grand Prix,2.0,HARD,29.0,93.90421153846154
TSU,Miami Grand Prix,2.0,MEDIUM,21.0,91.8472
TSU,Miami Grand Prix,3.0,SOFT,19.0,93.7980909090909
TSU,Monaco Grand Prix,1.0,MEDIUM,40.0,78.80846153846153
TSU,Monaco Grand Prix,1.0,WET,5.0,106.21100000000001
TSU,Monaco Grand Prix,2.0,HARD,40.0,80.91392105263158
TSU,Monaco Grand Prix,2.0,INTERMEDIATE,23.0,98.49011428571428
TSU,Monaco Grand Prix,4.0,MEDIUM,26.0,81.26188
TSU,Monaco Grand Prix,5.0,SOFT,7.0,78.36216666666667
TSU,Qatar Grand Prix,1.0,MEDIUM,34.0,88.05620588235294
TSU,Qatar Grand Prix,2.0,MEDIUM,12.0,90.0530909090909
TSU,Qatar Grand Prix,3.0,HARD,17.0,88.8111875
TSU,Qatar Grand Prix,4.0,HARD,16.0,87.79093333333334
TSU,Qatar Grand Prix,5.0,SOFT,17.0,87.1122
TSU,Saudi Arabian Grand Prix,1.0,MEDIUM,16.0,96.3326
TSU,Saudi Arabian Grand Prix,2.0,HARD,40.0,95.17489705882353
TSU,Singapore Grand Prix,1.0,INTERMEDIATE,38.0,122.31439130434782
TSU,Singapore Grand Prix,1.0,MEDIUM,32.0,99.62267741935483
TSU,Singapore Grand Prix,2.0,SOFT,31.0,97.59611111111111
TSU,Spanish Grand Prix,1.0,SOFT,10.0,85.22566666666667
TSU,Spanish Grand Prix,2.0,HARD,23.0,80.55986363636363
TSU,Spanish Grand Prix,2.0,MEDIUM,20.0,86.07039999999999
TSU,Spanish Grand Prix,3.0,HARD,16.0,81.00053333333334
TSU,Spanish Grand Prix,3.0,MEDIUM,32.0,79.50880645161291
TSU,Spanish Grand Prix,3.0,SOFT,22.0,88.43688888888889
TSU,Spanish Grand Prix,4.0,SOFT,21.0,83.0155
TSU,São Paulo Grand Prix,1.0,INTERMEDIATE,29.0,84.91408
TSU,São Paulo Grand Prix,1.0,MEDIUM,19.0,78.62192307692308
TSU,São Paulo Grand Prix,2.0,SOFT,19.0,77.49566666666666
TSU,São Paulo Grand Prix,3.0,INTERMEDIATE,40.0,84.6424375
TSU,São Paulo Grand Prix,3.0,SOFT,23.0,77.26484375
TSU,São Paulo Grand Prix,4.0,MEDIUM,28.0,76.26423076923076
TSU,São Paulo Grand Prix,5.0,SOFT,19.0,74.90753333333333
TSU,United States Grand Prix,1.0,MEDIUM,17.0,103.18247222222222
TSU,United States Grand Prix,2.0,HARD,37.0,101.12682352941177
TSU,United States Grand Prix,2.0,MEDIUM,22.0,103.474
TSU,United States Grand Prix,3.0,HARD,23.0,102.86468181818182
TSU,United States Grand Prix,3.0,MEDIUM,19.0,101.41761111111111
TSU,United States Grand Prix,4.0,SOFT,2.0,98.139
VER,Abu Dhabi Grand Prix,1.0,MEDIUM,28.0,90.37589473684211
VER,Abu Dhabi Grand Prix,2.0,HARD,38.0,89.27366666666667
VER,Abu Dhabi Grand Prix,3.0,HARD,15.0,87.846
VER,Australian Grand Prix,1.0,MEDIUM,17.0,84.06217647058824
VER,Australian Grand Prix,2.0,HARD,40.0,82.39526923076923
VER,Austrian Grand Prix,1.0,MEDIUM,22.0,70.69825
VER,Austrian Grand Prix,2.0,HARD,27.0,70.27431914893617
VER,Austrian Grand Prix,2.0,MEDIUM,23.0,70.04917647058824
VER,Austrian Grand Prix,3.0,HARD,24.0,69.71167441860464
VER,Austrian Grand Prix,3.0,MEDIUM,15.0,69.413
VER,Austrian Grand Prix,4.0,MEDIUM,19.0,68.53122222222221
VER,Austrian Grand Prix,4.0,SOFT,10.0,68.86420000000001
VER,Austrian Grand Prix,5.0,SOFT,5.0,67.012
VER,Azerbaijan Grand Prix,1.0,MEDIUM,17.0,108.4800625
VER,Azerbaijan Grand Prix,2.0,HARD,40.0,106.85584705882353
VER,Azerbaijan Grand Prix,3.0,HARD,18.0,106.81075
VER,Bahrain Grand Prix,1.0,SOFT,19.0,97.9685641025641
VER,Bahrain Grand Prix,2.0,HARD,19.0,95.57994444444445
VER,Bahrain Grand Prix,2.0,SOFT,21.0,97.86123529411765
VER,Bahrain Grand Prix,3.0,HARD,21.0,96.80444444444444
VER,Bahrain Grand Prix,3.0,MEDIUM,12.0,96.9519090909091
VER,Bahrain Grand Prix,3.0,SOFT,20.0,94.6847894736842
VER,Bahrain Grand Prix,4.0,SOFT,13.0,95.644
VER,Belgian Grand Prix,1.0,MEDIUM,9.0,110.13550000000001
VER,Belgian Grand Prix,1.0,SOFT,14.0,112.98295454545455
VER,Belgian Grand Prix,2.0,HARD,17.0,108.39375
VER,Belgian Grand Prix,2.0,MEDIUM,15.0,112.21725925925927
VER,Belgian Grand Prix,3.0,MEDIUM,16.0,109.13367857142858
VER,Belgian Grand Prix,3.0,SOFT,14.0,110.19453846153846
VER,British Grand Prix,1.0,MEDIUM,32.0,92.84558181818181
VER,British Grand Prix,2.0,INTERMEDIATE,11.0,101.8279
VER,British Grand Prix,2.0,MEDIUM,10.0,93.5965
VER,British Grand Prix,2.0,SOFT,22.0,90.92335714285714
VER,British Grand Prix,3.0,HARD,14.0,89.38692307692307
VER,British Grand Prix,3.0,MEDIUM,10.0,94.87011111111111
VER,British Grand Prix,4.0,HARD,14.0,94.47723076923077
VER,British Grand Prix,5.0,SOFT,13.0,92.79310000000001
VER,Canadian Grand Prix,1.0,INTERMEDIATE,24.0,89.7594347826087
VER,Canadian Grand Prix,1.0,MEDIUM,11.0,77.877125
VER,Canadian Grand Prix,2.0,HARD,33.0,77.33305454545454
